date,Quarantine,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-12-23,36,0.1693548387096774,6.096774193548387,3.0483870967741935
2020-12-24,31,0.1693548387096774,5.25,2.625
2020-12-25,36,0.1693548387096774,6.096774193548387,3.0483870967741935
2020-12-26,36,0.1693548387096774,6.096774193548387,3.0483870967741935
2020-12-27,26,0.1721311475409836,4.475409836065574,2.237704918032787
2020-12-28,100,0.1721311475409836,17.21311475409836,8.60655737704918
2020-12-29,90,0.1721311475409836,15.491803278688524,7.745901639344262
2020-12-30,45,0.1721311475409836,7.745901639344262,3.872950819672131
2020-12-31,28,0.1721311475409836,4.819672131147541,2.4098360655737703
2021-01-01,41,0.1721311475409836,7.057377049180328,3.5286885245901645
2021-01-02,36,0.1721311475409836,6.19672131147541,3.098360655737705
2021-01-03,39,0.1725352112676056,6.728873239436618,3.364436619718309
2021-01-04,41,0.1725352112676056,7.073943661971829,3.5369718309859146
2021-01-05,38,0.1725352112676056,6.556338028169013,3.2781690140845066
2021-01-06,42,0.1725352112676056,7.246478873239435,3.6232394366197176
2021-01-07,44,0.1725352112676056,7.591549295774646,3.795774647887323
2021-01-08,35,0.1725352112676056,6.038732394366196,3.019366197183098
2021-01-09,45,0.1725352112676056,7.764084507042252,3.8820422535211256
2021-01-10,32,0.1725352112676056,5.521126760563379,2.7605633802816896
2021-01-11,41,0.1725352112676056,7.073943661971829,3.5369718309859146
2021-01-12,42,0.1725352112676056,7.246478873239435,3.6232394366197176
2021-01-13,44,0.1725352112676056,7.591549295774646,3.795774647887323
2021-01-14,38,0.1725352112676056,6.556338028169013,3.2781690140845066
2021-01-15,51,0.1725352112676056,8.799295774647886,4.399647887323943
2021-01-16,36,0.1725352112676056,6.211267605633801,3.1056338028169006
2021-01-17,36,0.1144859813084112,4.121495327102803,2.0607476635514015
2021-01-18,42,0.1144859813084112,4.808411214953271,2.4042056074766354
2021-01-19,38,0.1144859813084112,4.350467289719625,2.1752336448598126
2021-01-20,68,0.1144859813084112,7.785046728971961,3.8925233644859807
2021-01-21,85,0.1144859813084112,9.731308411214952,4.865654205607476
2021-01-22,90,0.1144859813084112,10.303738317757007,5.151869158878504
2021-01-23,69,0.1144859813084112,7.899532710280373,3.9497663551401865
2021-01-24,75,0.0918032786885246,6.885245901639345,3.4426229508196724
2021-01-25,95,0.0918032786885246,8.721311475409838,4.360655737704919
2021-01-26,85,0.0918032786885246,7.803278688524591,3.9016393442622954
2021-01-27,95,0.0918032786885246,8.721311475409838,4.360655737704919
2021-01-28,83,0.0918032786885246,7.619672131147542,3.809836065573771
2021-01-29,94,0.0918032786885246,8.629508196721313,4.314754098360656
2021-01-30,83,0.0918032786885246,7.619672131147542,3.809836065573771
2021-01-31,88,0.0830508474576271,7.308474576271185,3.654237288135592
2021-02-01,100,0.0830508474576271,8.30508474576271,4.152542372881355
2021-02-02,94,0.0830508474576271,7.8067796610169475,3.9033898305084738
2021-02-03,94,0.0830508474576271,7.8067796610169475,3.9033898305084738
2021-02-04,85,0.0830508474576271,7.059322033898304,3.529661016949152
2021-02-05,74,0.0830508474576271,6.145762711864405,3.0728813559322026
2021-02-06,55,0.0830508474576271,4.5677966101694905,2.2838983050847452
2021-02-07,63,0.08203125,5.16796875,2.583984375
2021-02-08,77,0.08203125,6.31640625,3.1582031250000004
2021-02-09,61,0.08203125,5.00390625,2.501953125
2021-02-10,84,0.08203125,6.890625,3.4453125
2021-02-11,75,0.08203125,6.15234375,3.076171875
2021-02-12,76,0.08203125,6.234375,3.1171875
2021-02-13,76,0.08203125,6.234375,3.1171875
2021-02-14,74,0.0841924398625429,6.230240549828175,3.1151202749140876
2021-02-15,85,0.0841924398625429,7.156357388316147,3.578178694158073
2021-02-16,89,0.0841924398625429,7.493127147766319,3.746563573883159
2021-02-17,89,0.0841924398625429,7.493127147766319,3.746563573883159
2021-02-18,90,0.0841924398625429,7.577319587628861,3.7886597938144306
2021-02-19,94,0.0841924398625429,7.914089347079033,3.9570446735395164
2021-02-20,61,0.0841924398625429,5.135738831615117,2.5678694158075586
2021-02-21,58,0.1147540983606557,6.655737704918031,3.327868852459016
2021-02-22,62,0.1147540983606557,7.114754098360653,3.557377049180327
2021-02-23,44,0.1147540983606557,5.049180327868851,2.5245901639344255
2021-02-24,58,0.1147540983606557,6.655737704918031,3.327868852459016
2021-02-25,64,0.1147540983606557,7.344262295081965,3.6721311475409824
2021-02-26,60,0.1147540983606557,6.885245901639342,3.442622950819671
2021-02-27,81,0.1147540983606557,9.295081967213111,4.6475409836065555
2021-02-28,70,0.1267605633802817,8.873239436619718,4.436619718309859
2021-03-01,79,0.1267605633802817,10.014084507042254,5.007042253521127
2021-03-02,67,0.1267605633802817,8.492957746478874,4.246478873239437
2021-03-03,72,0.1267605633802817,9.126760563380282,4.563380281690141
2021-03-04,71,0.1267605633802817,9.0,4.5
2021-03-05,68,0.1267605633802817,8.619718309859154,4.309859154929577
2021-03-06,70,0.1267605633802817,8.873239436619718,4.436619718309859
2021-03-07,78,0.1282051282051282,10.0,5.0
2021-03-08,95,0.1282051282051282,12.179487179487179,6.089743589743589
2021-03-09,72,0.1282051282051282,9.23076923076923,4.615384615384615
2021-03-10,72,0.1282051282051282,9.23076923076923,4.615384615384615
2021-03-11,71,0.1282051282051282,9.102564102564102,4.551282051282051
2021-03-12,83,0.1282051282051282,10.64102564102564,5.32051282051282
2021-03-13,75,0.1282051282051282,9.615384615384615,4.8076923076923075
2021-03-14,84,0.1188455008488964,9.983022071307298,4.991511035653649
2021-03-15,100,0.1188455008488964,11.884550084889641,5.9422750424448205
2021-03-16,80,0.1188455008488964,9.507640067911712,4.753820033955856
