date,sipon,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2021-02-19,44,1.0864745011086474,47.80487804878049,22.02989771833202
2021-02-20,98,1.0864745011086474,106.47450110864744,49.066590372648584
2021-02-21,82,1.1693735498839908,95.88863109048724,44.188309258289046
2021-02-22,60,1.1693735498839908,70.16241299303945,32.33290921338223
2021-02-23,34,1.1693735498839908,39.75870069605568,18.32198188758326
2021-02-24,72,1.1693735498839908,84.19489559164734,38.79949105605868
2021-02-25,81,1.1693735498839908,94.71925754060325,43.649427438066006
2021-02-26,49,1.1693735498839908,57.29930394431555,26.40520919092882
2021-02-27,53,1.1693735498839908,61.97679814385151,28.56073647182097
2021-02-28,69,1.2041284403669723,83.08486238532109,38.28795501627699
2021-03-01,51,1.2041284403669723,61.41055045871559,28.29979283811778
2021-03-02,69,1.2041284403669723,83.08486238532109,38.28795501627699
2021-03-03,75,1.2041284403669723,90.30963302752292,41.617342408996734
2021-03-04,72,1.2041284403669723,86.697247706422,39.952648712636865
2021-03-05,60,1.2041284403669723,72.24770642201834,33.29387392719739
2021-03-06,40,1.2041284403669723,48.16513761467889,22.195915951464922
2021-03-07,94,1.1829025844930416,111.19284294234592,51.24094144808568
2021-03-08,80,1.1829025844930416,94.63220675944333,43.60931187071121
2021-03-09,49,1.1829025844930416,57.96222664015904,26.710703520810615
2021-03-10,73,1.1829025844930416,86.35188866799204,39.793497082023976
2021-03-11,53,1.1829025844930416,62.69383697813121,28.891169114346177
2021-03-12,92,1.1829025844930416,108.82703777335983,50.150708651317885
2021-03-13,62,1.1829025844930416,73.33996023856858,33.79721669980118
2021-03-14,54,1.27151051625239,68.66156787762907,31.64127551964473
2021-03-15,89,1.27151051625239,113.16443594646272,52.149509652747795
2021-03-16,63,1.27151051625239,80.10516252390057,36.914821439585516
